Status_group,Region,District_name,Ward_name,Location,Source_group,Amount_tsh,Pop_served,Construction_year,Quality_group,Wptcode,Quality_group,Extraction_group,Breakdown_year,Payment_group,Funder,Installer,Management,Hardware Problem,
functional,Arusha,Arusha,Olkokola,"36.64298514,-3.230320894",spring,500,150,1990,insufficient,0202309915WP54,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63996871,-3.22458374",spring,500,150,1990,enough,0202309915WP55,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64412508,-3.225660872",spring,500,150,1990,insufficient,0202309915WP56,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6445563,-3.221687944",spring,500,150,2000,insufficient,0202309915WP57,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65057433,-3.252679403",spring,500,150,2000,enough,0202309915WP14,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65249346,-3.214476806",spring,500,150,1990,insufficient,0202309915WP59,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65221934,-3.219439829",spring,500,150,1990,insufficient,0202309915WP60,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64158408,-3.262211225",spring,0,150,1990,insufficient,0202309915WP140,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64293035,-3.259962574",spring,0,150,1990,insufficient,0202309915WP142,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.61567612,-3.248881128",spring,0,150,1990,insufficient,0202309915WP160,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64700206,-3.265307513",spring,0,150,1990,insufficient,0202309915WP146,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64659437,-3.266089949",spring,0,150,1990,insufficient,0202309915WP147,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6391006,-3.262223409",spring,0,150,1990,insufficient,0202309915WP149,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64954238,-3.254749227",spring,500,150,2001,enough,0202309915WP15,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.61597629,-3.260883408",spring,0,150,1990,insufficient,0202309915WP133,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64954308,-3.220887863",spring,500,150,1990,insufficient,0202309915WP61,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65336806,-3.223818138",spring,500,150,1990,insufficient,0202309915WP62,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65624079,-3.226662673",spring,500,150,1990,insufficient,0202309915WP63,good,other,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65717392,-3.223939408",spring,500,150,1990,insufficient,0202309915WP64,good,gravity,2012,on failure,Government of Tanzania,DWE,vwc,pipe broken,
functional,Arusha,Arusha,Olkokola,"36.63644773,-3.261754978",spring,0,150,1990,insufficient,0202309915WP150,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63538419,-3.263709504",spring,0,150,1990,insufficient,0202309915WP151,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63703279,-3.265354127",spring,0,150,1990,insufficient,0202309915WP152,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6464879,-3.238642871",spring,500,150,2001,insufficient,0202309915WP42,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64953256,-3.21139447",spring,500,150,1990,insufficient,0202309915WP69,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63832824,-3.205289096",spring,500,150,1990,insufficient,0202309915WP70,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63624764,-3.218455203",spring,500,150,1990,insufficient,0202309915WP71,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6394042,-3.216232012",spring,500,150,1990,insufficient,0202309915WP72,good,gravity,2012,on failure,Government of Tanzania,DWE,vwc,tap broken,
functional,Arusha,Arusha,Olkokola,"36.64109143,-3.269590403",spring,0,150,1990,insufficient,0202309915WP156,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6164759,-3.244546272",spring,0,150,1990,insufficient,0202309915WP162,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6196967,-3.244185775",spring,0,150,1990,insufficient,0202309915WP163,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65158011,-3.257912447",spring,500,150,2000,enough,0202309915WP18,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65068286,-3.259922588",spring,500,150,1990,enough,0202309915WP19,good,gravity,2012,on failure,Government of Tanzania,DWE,vwc,tap broken,
functional,Arusha,Arusha,Olkokola,"36.64972179,-3.261415312",spring,500,150,1980,enough,0202309915WP20,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6446965,-3.256112609",spring,500,150,1982,enough,0202309915WP21,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64613883,-3.255076549",spring,500,150,1982,enough,0202309915WP22,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64717436,-3.253585846",spring,500,150,1990,insufficient,0202309915WP26,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64525114,-3.252350815",spring,500,150,1990,enough,0202309915WP27,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64455578,-3.244199288",rainwater harvesting,0,200,2000,seasonal,0202309915WP01,good,other,unknown,never pay,Not known,Not known,parastatal,none,
functional,Arusha,Arusha,Olkokola,"36.64448669,-3.244144206",rainwater harvesting,0,200,2000,seasonal,0202309915WP02,good,other,unknown,never pay,Not known,Not known,parastatal,none,
functional,Arusha,Arusha,Olkokola,"36.65445797,-3.246733693",spring,500,200,unknown,enough,0202309915WP03,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65664022,-3.246269012",spring,500,150,1982,enough,0202309915WP04,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65213841,-3.237108641",spring,500,150,1982,enough,0202309915WP07,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65238198,-3.235809624",spring,500,150,1982,enough,0202309915WP08,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65719391,-3.230731555",spring,500,150,1982,enough,0202309915WP09,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6561165,-3.229433984",spring,500,150,1982,enough,0202309915WP10,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.60803605,-3.241816468",spring,0,150,2003,insufficient,0202309915WP101,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.60555595,-3.246533636",spring,0,150,1990,enough,0202309915WP102,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.61432969,-3.228759346",spring,0,150,2005,enough,0202309915WP104,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.61050712,-3.226131773",spring,0,150,2001,insufficient,0202309915WP105,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.60824994,-3.232888637",spring,0,150,1990,enough,0202309915WP106,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.59865955,-3.232575646",spring,0,150,1990,enough,0202309915WP108,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63291953,-3.2308917",spring,500,150,1990,insufficient,0202309915WP50,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65371611,-3.249101666",spring,500,150,1990,enough,0202309915WP11,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.60012839,-3.239488942",spring,0,150,2000,enough,0202309915WP110,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.59768858,-3.238034845",spring,0,150,1990,enough,0202309915WP111,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.60819765,-3.229868905",spring,0,150,1990,insufficient,0202309915WP112,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.60560675,-3.21990559",spring,0,150,1990,enough,0202309915WP113,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.58961495,-3.217901494",spring,0,150,1990,enough,0202309915WP114,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.61866872,-3.261765833",spring,0,150,2008,insufficient,0202309915WP115,good,gravity,unknown,unknown,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62463967,-3.260466372",spring,0,150,2008,enough,0202309915WP117,good,gravity,unknown,unknown,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65111841,-3.249730644",spring,500,150,1990,insufficient,0202309915WP30,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64363634,-3.239031418",spring,500,150,1990,enough,0202309915WP43,good,gravity,2012,on failure,Government of Tanzania,DWE,vwc,tap poorly sited,
functional,Arusha,Arusha,Olkokola,"36.63926022,-3.23834822",spring,500,150,1990,insufficient,0202309915WP44,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63459933,-3.2288617",spring,500,150,1990,insufficient,0202309915WP49,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6447775,-3.243764312",spring,500,150,1990,insufficient,0202309915WP33,good,gravity,2012,on failure,Government of Tanzania,DWE,vwc,pipe broken,
functional,Arusha,Arusha,Olkokola,"36.64559511,-3.243563776",spring,500,150,1990,insufficient,0202309915WP34,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64262624,-3.243485763",spring,500,150,1990,enough,0202309915WP35,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64219846,-3.238224276",spring,500,150,1990,enough,0202309915WP38,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64677495,-3.231397283",spring,500,150,1999,insufficient,0202309915WP39,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64908664,-3.235864991",spring,500,150,1990,insufficient,0202309915WP40,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.64818684,-3.237686676",spring,500,150,2007,insufficient,0202309915WP41,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.65171816,-3.251280959",spring,500,150,1982,enough,0202309915WP12,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63835765,-3.214020129",spring,500,150,1990,insufficient,0202309915WP73,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63062667,-3.249723543",spring,0,150,1990,insufficient,0202309915WP120,good,gravity,unknown,never pay,World Vision,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62776256,-3.203868902",spring,500,150,1990,insufficient,0202309915WP74,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.61790665,-3.210419828",spring,500,150,1990,insufficient,0202309915WP75,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.61476706,-3.213033841",spring,500,150,1990,insufficient,0202309915WP76,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.60931388,-3.218231877",spring,500,150,1990,insufficient,0202309915WP77,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6171038,-3.220274378",spring,500,150,2001,insufficient,0202309915WP78,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62180159,-3.222897341",spring,500,150,2000,enough,0202309915WP79,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62068032,-3.224616143",spring,500,150,2001,enough,0202309915WP80,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62530115,-3.225765865",spring,500,150,1990,insufficient,0202309915WP81,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62741373,-3.229342991",spring,500,150,1990,enough,0202309915WP82,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6344227,-3.225606231",spring,500,150,2001,enough,0202309915WP83,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63543482,-3.2243495",spring,500,150,2000,enough,0202309915WP84,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62976454,-3.224082307",spring,500,150,1990,insufficient,0202309915WP85,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.6217012,-3.218890004",spring,500,150,1999,enough,0202309915WP88,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63095314,-3.195720114",spring,500,150,2004,enough,0202309915WP89,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63466544,-3.198658692",spring,500,150,2004,enough,0202309915WP90,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.63731867,-3.201895056",spring,500,150,2004,enough,0202309915WP91,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62572911,-3.210966442",spring,500,150,2004,enough,0202309915WP92,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62425837,-3.210248129",spring,500,150,2004,enough,0202309915WP93,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62685871,-3.211112444",spring,500,150,2004,enough,0202309915WP95,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62094903,-3.214505556",spring,500,150,2004,insufficient,0202309915WP98,good,gravity,unknown,on failure,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.62129161,-3.238402205",spring,0,150,1980,insufficient,0202309915WP99,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Olkokola,"36.58596716,-3.2368439",spring,0,150,1990,insufficient,0202309915WP109,good,gravity,unknown,unknown,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.70064315,-3.600317656",spring,20,100,2010,enough,0202309907WP42,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.64845386,-3.550896959",spring,10,150,2000,enough,0202309907WP01,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.65177759,-3.557841949",spring,10,150,2000,enough,0202309907WP02,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.65438591,-3.558208837",spring,10,150,2000,enough,0202309907WP03,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.65420366,-3.560464027",spring,10,150,2000,enough,0202309907WP04,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.65512513,-3.561169813",spring,10,150,2000,enough,0202309907WP05,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.65375924,-3.562871239",spring,10,150,2000,enough,0202309907WP06,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.65346671,-3.562840153",spring,10,150,2000,enough,0202309907WP07,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.6539884,-3.563469266",spring,10,150,2000,enough,0202309907WP08,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
functional,Arusha,Arusha,Oljoro,"36.65442475,-3.564068514",spring,10,150,2000,enough,0202309907WP10,good,gravity,unknown,per bucket,Government of Tanzania,DWE,vwc,none,
